08 04 01 25 10 01 
08 04 01 25 11 
08 04 01 25 18 01 
08 04 01 25 1f 02 
08 04 01 25 20 01 
08 04 01 25 
08 04 01 
08 04 02 00 01 04 
08 04 02 00 0d 03 
08 04 02 00 0e 03 
08 04 02 00 10 0d 
08 04 02 00 17 0b 
08 04 02 00 18 04 
08 04 02 01 01 04 
08 04 02 01 0d 04 
08 04 02 02 01 00 
08 04 02 02 07 00 
08 04 02 02 0a 00 
08 04 02 02 0b 
08 04 02 02 0d 00 
08 04 02 02 0d 
08 04 02 02 0f 
08 04 02 02 10 07 
08 04 02 02 17 07 
08 04 02 02 18 00 
08 04 02 02 18 
08 04 02 04 01 00 
08 04 02 04 0a 00 
08 04 02 04 0d 00 
08 04 02 04 0e 00 
08 04 02 04 10 0d 
08 04 02 04 17 0b 
08 04 02 04 18 00 
08 04 02 04 1f 00 
08 04 02 0b 06 
08 04 02 0b 0a 01 
08 04 02 0b 0b 
08 04 02 0b 0c 
08 04 02 0b 0d 
08 04 02 0b 0e 
08 04 02 0b 10 08 
08 04 02 0b 11 0d 
08 04 02 0b 17 01 
08 04 02 0b 20 0d 
08 04 02 0b 27 08 
08 04 02 0d 01 01 
08 04 02 0d 0b 
08 04 02 0d 0c 
08 04 02 0d 0d 00 
08 04 02 0d 0f 
08 04 02 0d 10 01 
08 04 02 0d 17 01 
08 04 02 0d 17 
08 04 02 0d 18 00 
08 04 02 0e 01 00 
08 04 02 0e 0b 
08 04 02 0e 0d 00 
08 04 02 0e 0e 00 
08 04 02 0e 10 00 
08 04 02 0e 18 00 
08 04 02 0e 1f 00 
08 04 02 0e 20 02 
08 04 02 13 01 00 
08 04 02 13 06 
08 04 02 13 09 00 
08 04 02 13 09 
08 04 02 13 0a 00 
08 04 02 13 0b 00 
08 04 02 13 0d 
08 04 02 13 0e 
08 04 02 13 0f 
08 04 02 13 17 
08 04 02 13 18 00 
08 04 02 13 18 
08 04 02 13 1f 00 
08 04 02 14 0e 
08 04 02 14 20 
08 04 02 1b 01 01 
08 04 02 1b 06 00 
08 04 02 1b 06 
08 04 02 1b 0a 
08 04 02 1b 0d 00 
08 04 02 1b 0d 
08 04 02 1b 0e 00 
08 04 02 1b 0e 
08 04 02 1b 0f 
08 04 02 1b 17 
08 04 02 1b 18 00 
08 04 02 1b 18 
08 04 02 1b 19 
08 04 02 1b 1f 00 
08 04 02 1b 1f 
08 04 02 1b 20 02 
08 04 02 1b 20 
08 04 02 1b 27 
08 04 02 1c 01 00 
08 04 02 1c 06 
08 04 02 1c 0a 00 
08 04 02 1c 0c 
08 04 02 1c 0d 
08 04 02 1c 0f 
08 04 02 1c 10 0d 
08 04 02 1d 01 01 
08 04 02 1d 0e 01 
08 04 02 1d 0e 
08 04 02 1d 17 02 
08 04 02 1d 27 02 
08 04 02 24 01 00 
08 04 02 24 06 
08 04 02 24 0a 
08 04 02 24 0b 
08 04 02 24 0e 
08 04 02 24 0f 
08 04 02 24 17 
08 04 02 24 18 
08 04 02 25 01 01 
08 04 02 25 0d 01 
08 04 02 25 0d 
08 04 02 25 0e 
08 04 02 25 0f 
08 04 0a 00 00 03 
08 04 0a 00 01 03 
08 04 0a 00 0e 03 
08 04 0a 00 16 03 
08 04 0a 00 18 03 
08 04 0a 00 20 0b 
08 04 0a 00 
08 04 0a 01 00 00 
08 04 0a 01 01 00 
08 04 0a 01 02 02 
08 04 0a 01 0c 00 
08 04 0a 01 0e 00 
08 04 0a 01 0e 
08 04 0a 01 11 00 
08 04 0a 01 16 02 
08 04 0a 01 17 02 
08 04 0a 01 18 05 
08 04 0a 01 19 00 
08 04 0a 01 20 03 
08 04 0a 01 27 05 
08 04 0a 01 27 
08 04 0a 02 00 00 
08 04 0a 02 02 00 
08 04 0a 02 0c 
08 04 0a 02 16 00 
08 04 0a 02 17 00 
08 04 0a 02 18 00 
08 04 0a 02 27 06 
08 04 0a 03 00 00 
08 04 0a 03 01 00 
08 04 0a 03 0d 00 
08 04 0a 03 17 00 
08 04 0a 03 18 00 
08 04 0a 03 19 00 
08 04 0a 03 1f 1c 
08 04 0a 03 20 01 
08 04 0a 03 27 07 
08 04 0a 03 
08 04 0a 0b 01 
08 04 0a 0b 02 01 
08 04 0a 0b 0c 00 
08 04 0a 0b 0d 
08 04 0a 0b 0e 
08 04 0a 0b 10 02 
08 04 0a 0b 11 
08 04 0a 0b 18 00 
08 04 0a 0b 19 
08 04 0a 0b 20 00 
08 04 0a 0b 27 
08 04 0a 0c 01 00 
08 04 0a 0c 0c 00 
08 04 0a 0c 11 00 
08 04 0a 0c 18 00 
08 04 0a 0c 19 00 
08 04 0a 0d 01 
08 04 0a 0d 0c 
08 04 0a 0d 0d 
08 04 0a 0d 17 
08 04 0a 0d 18 00 
08 04 0a 0d 19 00 
08 04 0a 0d 20 02 
08 04 0a 0e 01 00 
08 04 0a 0e 18 00 
08 04 0a 0e 19 00 
08 04 0a 0e 20 02 
08 04 0a 0e 27 02 
08 04 0a 13 02 00 
08 04 0a 13 0d 00 
08 04 0a 13 0d 
08 04 0a 13 0e 
08 04 0a 13 10 00 
08 04 0a 13 11 00 
08 04 0a 13 16 00 
08 04 0a 13 17 
08 04 0a 13 18 00 
08 04 0a 13 27 02 
08 04 0a 14 01 00 
08 04 0a 14 0c 00 
08 04 0a 15 02 01 
08 04 0a 15 0c 
08 04 0a 15 0d 02 
08 04 0a 15 0e 
08 04 0a 15 11 
08 04 0a 15 16 01 
08 04 0a 15 17 01 
08 04 0a 15 1f 
08 04 0a 1c 02 00 
08 04 0a 1c 0c 00 
08 04 0a 1c 0c 
08 04 0a 1c 0e 
08 04 0a 1c 0f 00 
08 04 0a 1d 16 18 
08 04 0a 25 01 
08 04 0a 25 08 
08 04 0a 25 0c 
08 04 0a 25 0d 
08 04 0a 25 0e 
08 04 0a 25 10 01 
08 04 0a 25 11 
08 04 0a 25 16 01 
08 04 0a 25 18 01 
08 04 0a 25 18 
08 04 0a 
08 04 0b 00 00 0b 
08 04 0b 00 08 03 
08 04 0b 00 11 
08 04 0b 00 1f 04 
08 04 0b 01 00 04 
08 04 0b 01 00 
08 04 0b 01 08 0b 
08 04 0b 01 0c 
08 04 0b 01 10 04 
08 04 0b 01 19 
08 04 0b 01 1f 04 
08 04 0b 01 20 
08 04 0b 02 02 
08 04 0b 02 08 00 
08 04 0b 02 0f 
08 04 0b 02 10 
08 04 0b 02 16 
08 04 0b 02 18 05 
08 04 0b 03 00 01 
08 04 0b 03 08 00 
08 04 0b 03 10 01 
08 04 0b 03 10 
08 04 0b 03 11 00 
08 04 0b 03 17 00 
08 04 0b 03 19 
08 04 0b 03 1f 01 
08 04 0b 03 1f 
08 04 0b 03 20 
08 04 0b 0b 01 
08 04 0b 0b 02 
08 04 0b 0b 0c 00 
08 04 0b 0b 0c 
08 04 0b 0b 0d 
08 04 0b 0b 10 00 
08 04 0b 0b 11 
08 04 0b 0b 16 
08 04 0b 0b 17 01 
08 04 0b 0b 19 
08 04 0b 0b 1f 
08 04 0b 0b 20 
08 04 0b 0b 27 
08 04 0b 0c 01 
08 04 0b 0c 08 00 
08 04 0b 0c 0c 00 
08 04 0b 0c 0f 
08 04 0b 0c 10 00 
08 04 0b 0c 17 01 
08 04 0b 0c 1f 
08 04 0b 0c 20 
08 04 0b 0d 01 
08 04 0b 0d 02 
08 04 0b 0d 0c 
08 04 0b 0d 0e 
08 04 0b 0d 0f 
08 04 0b 0d 10 00 
08 04 0b 0d 10 
08 04 0b 0d 16 
08 04 0b 0d 17 
08 04 0b 0d 18 00 
08 04 0b 0d 18 
08 04 0b 0d 1f 
08 04 0b 0d 27 
08 04 0b 0e 02 
08 04 0b 0e 0d 
08 04 0b 0e 10 
08 04 0b 0e 11 
08 04 0b 0e 16 
08 04 0b 0e 19 01 
08 04 0b 0e 1f 
08 04 0b 0e 20 
08 04 0b 13 02 00 
08 04 0b 13 0c 00 
08 04 0b 13 0c 
08 04 0b 13 0e 
08 04 0b 13 0f 
08 04 0b 14 0c 00 
08 04 0b 15 08 
08 04 0b 15 0c 
08 04 0b 15 0f 
08 04 0b 15 27 02 
08 04 0b 1b 01 00 
08 04 0b 1b 01 
08 04 0b 1b 08 03 
08 04 0b 1b 08 
08 04 0b 1b 0c 00 
08 04 0b 1b 0c 
08 04 0b 1b 0d 
08 04 0b 1b 0e 
08 04 0b 1b 0f 
08 04 0b 1b 10 00 
08 04 0b 1b 11 00 
08 04 0b 1b 16 00 
08 04 0b 1b 19 00 
08 04 0b 1b 20 00 
08 04 0b 1c 08 00 
08 04 0b 1c 0c 00 
08 04 0b 1c 0c 
08 04 0b 1c 0e 
08 04 0b 1c 0f 
08 04 0b 1c 10 00 
08 04 0b 1c 16 00 
08 04 0b 1c 19 00 
08 04 0b 1c 20 00 
08 04 0b 1d 1f 0b 
08 04 0b 24 10 00 
08 04 0b 25 08 
08 04 0b 25 0c 
08 04 0b 25 0e 
08 04 0b 25 0f 
08 04 0b 25 10 01 
08 04 0b 25 10 
08 04 0b 25 18 
08 04 0c 00 00 03 
08 04 0c 00 01 03 
08 04 0c 00 18 03 
08 04 0c 00 20 03 
08 04 0c 00 27 03 
08 04 0c 01 20 05 
08 04 0c 01 27 04 
08 04 0c 02 00 
08 04 0c 02 10 00 
08 04 0c 02 11 
08 04 0c 02 17 
08 04 0c 02 18 
08 04 0c 02 1f 00 
08 04 0c 02 27 00 
08 04 0c 02 27 
08 04 0c 0b 01 
08 04 0c 0b 08 
08 04 0c 0b 09 
08 04 0c 0b 11 
08 04 0c 0b 18 
08 04 0c 0b 19 
08 04 0c 0b 20 
08 04 0c 0b 27 
08 04 0c 0c 10 00 
08 04 0c 0c 11 
08 04 0c 0c 18 
08 04 0c 0c 19 
08 04 0c 0c 27 
08 04 0c 0d 01 
08 04 0c 0d 08 
08 04 0c 0d 09 01 
08 04 0c 0d 09 
08 04 0c 0d 10 01 
08 04 0c 0d 10 
08 04 0c 0d 11 
08 04 0c 0d 17 01 
08 04 0c 0d 17 
08 04 0c 0d 18 00 
08 04 0c 0d 19 
08 04 0c 0d 27 
08 04 0c 0e 01 00 
08 04 0c 0e 01 
08 04 0c 0e 09 00 
08 04 0c 0e 10 00 
08 04 0c 0e 11 
08 04 0c 0e 17 01 
08 04 0c 0e 18 00 
08 04 0c 13 08 
08 04 0c 13 10 
08 04 0c 13 17 
08 04 0c 13 18 00 
08 04 0c 13 18 
08 04 0c 13 19 
08 04 0c 13 1f 
08 04 0c 13 27 
08 04 0c 14 01 00 
08 04 0c 15 08 00 
08 04 0c 15 08 
08 04 0c 15 10 
08 04 0c 15 17 
08 04 0c 15 18 00 
08 04 0c 15 18 
08 04 0c 15 19 
08 04 0c 1b 01 00 
08 04 0c 1b 01 
08 04 0c 1b 08 00 
08 04 0c 1b 08 
08 04 0c 1b 10 00 
08 04 0c 1b 10 
08 04 0c 1b 11 00 
08 04 0c 1b 17 
08 04 0c 1b 18 
08 04 0c 1b 19 00 
08 04 0c 1b 19 
08 04 0c 1b 1f 
08 04 0c 1b 20 00 
08 04 0c 1b 20 
08 04 0c 1b 27 
08 04 0c 1c 08 
08 04 0c 1c 10 00 
08 04 0c 1c 17 
08 04 0c 1c 19 
08 04 0c 1c 1f 
08 04 0c 1c 20 00 
08 04 0c 1d 01 00 
08 04 0c 1d 09 00 
08 04 0c 24 08 
08 04 0c 24 10 
08 04 0c 24 11 
08 04 0c 24 17 
08 04 0c 24 18 
08 04 0c 25 01 
08 04 0c 25 10 01 
08 04 0c 25 18 
08 04 0c 25 19 
08 04 0c 25 1f 
08 04 0c 25 20 
08 04 0c 25 27 
08 04 0c 
08 04 0d 00 00 01 
08 04 0d 00 0a 02 
08 04 0d 00 10 03 
08 04 0d 00 11 01 
08 04 0d 00 16 01 
08 04 0d 00 18 01 
08 04 0d 00 19 
08 04 0d 00 1f 02 
08 04 0d 00 20 04 
08 04 0d 00 27 
08 04 0d 01 00 04 
08 04 0d 01 02 04 
08 04 0d 01 0a 0b 
08 04 0d 01 10 04 
08 04 0d 01 18 04 
08 04 0d 01 19 06 
08 04 0d 01 
08 04 0d 02 00 00 
08 04 0d 02 02 00 
08 04 0d 02 02 
08 04 0d 02 08 
08 04 0d 02 0a 00 
08 04 0d 02 10 0c 
08 04 0d 02 11 
08 04 0d 02 16 00 
08 04 0d 02 18 00 
08 04 0d 02 18 
08 04 0d 03 00 24 
08 04 0d 03 01 0b 
08 04 0d 03 0a 01 
08 04 0d 03 0c 00 
08 04 0d 03 10 02 
08 04 0d 03 11 00 
08 04 0d 03 11 
08 04 0d 03 17 00 
08 04 0d 03 18 00 
08 04 0d 03 19 0b 
08 04 0d 03 20 07 
08 04 0d 0b 01 
08 04 0d 0b 02 
08 04 0d 0b 09 
08 04 0d 0b 0a 00 
08 04 0d 0b 0b 
08 04 0d 0b 11 
08 04 0d 0b 16 
08 04 0d 0b 18 
08 04 0d 0b 1f 0c 
08 04 0d 0b 20 
08 04 0d 0c 08 
08 04 0d 0c 0a 02 
08 04 0d 0c 10 00 
08 04 0d 0c 18 00 
08 04 0d 0c 19 02 
08 04 0d 0c 1f 09 
08 04 0d 0d 02 00 
08 04 0d 0d 0a 02 
08 04 0d 0d 0c 
08 04 0d 0d 10 03 
08 04 0d 0d 11 
08 04 0d 0d 17 
08 04 0d 0d 18 00 
08 04 0d 0d 19 
08 04 0d 0d 1f 0b 
08 04 0d 0e 02 00 
08 04 0d 0e 0a 02 
08 04 0d 0e 0b 
08 04 0d 0e 10 03 
08 04 0d 0e 11 
08 04 0d 0e 17 01 
08 04 0d 0e 18 00 
08 04 0d 0e 19 02 
08 04 0d 0e 20 02 
08 04 0d 13 02 
08 04 0d 13 08 
08 04 0d 13 09 
08 04 0d 13 0c 
08 04 0d 13 10 
08 04 0d 13 16 
08 04 0d 13 17 
08 04 0d 13 19 00 
08 04 0d 13 20 00 
08 04 0d 13 27 
08 04 0d 15 01 02 
08 04 0d 15 02 
08 04 0d 15 08 
08 04 0d 15 10 00 
08 04 0d 15 10 
08 04 0d 15 16 
08 04 0d 15 19 02 
08 04 0d 15 1f 0b 
08 04 0d 15 20 02 
08 04 0d 15 20 
08 04 0d 15 27 
08 04 0d 1b 01 02 
08 04 0d 1b 01 
08 04 0d 1b 02 00 
08 04 0d 1b 02 
08 04 0d 1b 08 
08 04 0d 1b 09 00 
08 04 0d 1b 09 
08 04 0d 1b 0a 03 
08 04 0d 1b 0a 
08 04 0d 1b 0b 
08 04 0d 1b 0c 
08 04 0d 1b 10 1c 
08 04 0d 1b 11 00 
08 04 0d 1b 16 00 
08 04 0d 1b 16 
08 04 0d 1b 18 
08 04 0d 1b 19 
08 04 0d 1b 1f 
08 04 0d 1b 20 
08 04 0d 1b 27 
08 04 0d 1c 02 
08 04 0d 1c 08 
08 04 0d 1c 09 
08 04 0d 1c 0c 
08 04 0d 1c 16 
08 04 0d 1c 19 
08 04 0d 1c 1f 
08 04 0d 1c 20 
08 04 0d 1d 10 02 
08 04 0d 1d 27 
08 04 0d 24 08 
08 04 0d 24 09 
08 04 0d 24 0a 00 
08 04 0d 24 0c 
08 04 0d 24 17 
08 04 0d 24 1f 02 
08 04 0d 25 02 01 
08 04 0d 25 02 
08 04 0d 25 08 
08 04 0d 25 0a 01 
08 04 0d 25 0a 
08 04 0d 25 0c 
08 04 0d 25 10 02 
08 04 0d 25 11 01 
08 04 0d 25 16 01 
08 04 0d 25 17 01 
08 04 0d 25 18 
08 04 0d 25 19 02 
08 04 0d 25 1f 
08 04 0d 25 20 
08 04 0d 
08 04 0e 00 00 1b 
08 04 0e 00 01 01 
08 04 0e 00 0a 00 
08 04 0e 00 0b 00 
08 04 0e 00 10 01 
08 04 0e 00 11 01 
08 04 0e 00 16 
08 04 0e 00 19 01 
08 04 0e 00 1f 01 
08 04 0e 00 20 01 
08 04 0e 01 01 05 
08 04 0e 01 0b 
08 04 0e 01 19 04 
08 04 0e 02 00 00 
08 04 0e 02 08 
08 04 0e 02 0a 00 
08 04 0e 02 0b 
08 04 0e 02 10 00 
08 04 0e 02 11 06 
08 04 0e 02 11 
08 04 0e 02 27 00 
08 04 0e 03 01 00 
08 04 0e 03 0a 00 
08 04 0e 03 0c 00 
08 04 0e 03 10 00 
08 04 0e 03 11 00 
08 04 0e 03 11 
08 04 0e 03 19 00 
08 04 0e 03 1f 00 
08 04 0e 03 1f 
08 04 0e 03 20 00 
08 04 0e 03 27 00 
08 04 0e 0b 01 01 
08 04 0e 0b 01 
08 04 0e 0b 02 
08 04 0e 0b 09 
08 04 0e 0b 0a 
08 04 0e 0b 0b 00 
08 04 0e 0b 0b 
08 04 0e 0b 10 00 
08 04 0e 0b 11 00 
08 04 0e 0b 11 
08 04 0e 0b 16 
08 04 0e 0b 19 00 
08 04 0e 0b 19 
08 04 0e 0b 27 
08 04 0e 0c 01 01 
08 04 0e 0c 01 
08 04 0e 0c 08 
08 04 0e 0c 0a 00 
08 04 0e 0c 0b 00 
08 04 0e 0c 10 00 
08 04 0e 0c 11 
08 04 0e 0c 19 00 
08 04 0e 0c 1f 00 
08 04 0e 0c 27 00 
08 04 0e 0e 01 01 
08 04 0e 0e 01 
08 04 0e 0e 02 00 
08 04 0e 0e 10 01 
08 04 0e 0e 16 01 
08 04 0e 0e 18 00 
08 04 0e 0e 19 00 
08 04 0e 0e 1f 00 
08 04 0e 0e 27 00 
08 04 0e 13 02 
08 04 0e 13 08 
08 04 0e 13 0a 00 
08 04 0e 13 0b 00 
08 04 0e 13 0b 
08 04 0e 13 0c 
08 04 0e 13 10 
08 04 0e 13 11 01 
08 04 0e 13 16 02 
08 04 0e 13 16 
08 04 0e 13 17 01 
08 04 0e 13 17 
08 04 0e 13 18 01 
08 04 0e 13 18 
08 04 0e 13 19 00 
08 04 0e 13 19 
08 04 0e 13 1f 
08 04 0e 13 27 
08 04 0e 14 02 
08 04 0e 14 0b 00 
08 04 0e 14 16 
08 04 0e 14 19 00 
08 04 0e 15 02 00 
08 04 0e 15 08 
08 04 0e 15 0a 
08 04 0e 15 0b 
08 04 0e 15 11 01 
08 04 0e 15 16 00 
08 04 0e 15 18 02 
08 04 0e 15 19 00 
08 04 0e 15 1f 00 
08 04 0e 15 27 02 
08 04 0e 1b 01 
08 04 0e 1b 02 00 
08 04 0e 1b 02 
08 04 0e 1b 08 
08 04 0e 1b 0a 
08 04 0e 1b 0b 00 
08 04 0e 1b 0b 
08 04 0e 1b 0c 
08 04 0e 1b 10 
08 04 0e 1b 11 00 
08 04 0e 1b 16 00 
08 04 0e 1b 16 
08 04 0e 1b 18 00 
08 04 0e 1b 18 
08 04 0e 1b 19 00 
08 04 0e 1b 19 
08 04 0e 1b 1f 00 
08 04 0e 1b 1f 
08 04 0e 1b 20 
08 04 0e 1b 27 
08 04 0e 1c 08 
08 04 0e 1c 0a 00 
08 04 0e 1c 0b 00 
08 04 0e 1c 0b 
08 04 0e 1c 0c 
08 04 0e 1c 10 00 
08 04 0e 1c 16 
08 04 0e 1c 19 
08 04 0e 1d 02 01 
08 04 0e 1d 02 
08 04 0e 1d 27 00 
08 04 0e 24 02 
08 04 0e 24 08 
08 04 0e 24 0b 
08 04 0e 24 0c 
08 04 0e 24 10 00 
08 04 0e 24 11 
08 04 0e 24 16 
08 04 0e 24 17 
08 04 0e 25 01 01 
08 04 0e 25 01 
08 04 0e 25 02 
08 04 0e 25 08 
08 04 0e 25 0b 
08 04 0e 25 0c 
08 04 0e 25 10 01 
08 04 0e 25 11 01 
08 04 0e 25 17 01 
08 04 0e 25 18 
08 04 0e 25 19 01 
08 04 0e 25 1f 
08 04 0e 25 20 
08 04 0e 25 27 01 
08 04 0f 00 00 02 
08 04 0f 00 00 
08 04 0f 00 01 02 
08 04 0f 00 02 
08 04 0f 00 0b 
08 04 0f 00 10 02 
08 04 0f 00 10 
08 04 0f 00 16 
08 04 0f 00 18 
08 04 0f 00 19 02 
08 04 0f 00 1f 
08 04 0f 00 20 02 
08 04 0f 00 27 02 
08 04 0f 01 0b 
08 04 0f 02 02 
08 04 0f 02 0b 
08 04 0f 02 10 00 
08 04 0f 02 16 
08 04 0f 02 18 
08 04 0f 02 27 00 
08 04 0f 02 27 
08 04 0f 03 01 00 
08 04 0f 03 0b 
08 04 0f 03 0c 00 
08 04 0f 03 10 00 
08 04 0f 03 19 00 
08 04 0f 03 1f 00 
08 04 0f 03 20 00 
08 04 0f 03 27 00 
08 04 0f 0b 0a 
08 04 0f 0b 0b 
08 04 0f 0c 01 
08 04 0f 0c 0b 
08 04 0f 0c 10 
08 04 0f 0c 19 
08 04 0f 0c 20 
08 04 0f 0c 27 
08 04 0f 0d 01 
08 04 0f 0d 02 
08 04 0f 0d 0a 
08 04 0f 0d 0b 
08 04 0f 0d 10 01 
08 04 0f 0d 10 
08 04 0f 0d 16 
08 04 0f 0d 17 
08 04 0f 0d 18 00 
08 04 0f 0d 19 
08 04 0f 0d 27 
08 04 0f 13 02 
08 04 0f 13 0c 
08 04 0f 13 10 
08 04 0f 13 16 
08 04 0f 13 17 
08 04 0f 13 18 00 
08 04 0f 13 18 
08 04 0f 13 19 
08 04 0f 13 27 
08 04 0f 15 02 
08 04 0f 15 0c 
08 04 0f 15 10 
08 04 0f 15 11 0a 
08 04 0f 15 16 
08 04 0f 15 18 
08 04 0f 15 19 
08 04 0f 15 1f 00 
08 04 0f 15 20 
08 04 0f 15 27 
08 04 0f 1b 01 00 
08 04 0f 1b 01 
08 04 0f 1b 02 
08 04 0f 1b 0c 
08 04 0f 1b 10 00 
08 04 0f 1b 10 
08 04 0f 1b 16 
08 04 0f 1b 17 01 
08 04 0f 1b 18 
08 04 0f 1b 19 
08 04 0f 1b 1f 
08 04 0f 1b 20 03 
08 04 0f 1b 20 
08 04 0f 1b 27 
08 04 0f 1c 02 
08 04 0f 1c 0c 
08 04 0f 1c 10 00 
08 04 0f 1c 16 
08 04 0f 1c 19 
08 04 0f 1c 1f 
08 04 0f 1c 20 
08 04 0f 24 02 
08 04 0f 24 0b 
08 04 0f 24 0c 
08 04 0f 24 10 
08 04 0f 24 11 
08 04 0f 24 16 
08 04 0f 24 17 
08 04 0f 24 18 
08 04 0f 25 01 
08 04 0f 25 02 
08 04 0f 25 0c 
08 04 0f 25 10 01 
08 04 0f 25 16 
08 04 0f 25 18 
08 04 0f 25 19 
08 04 0f 25 20 
08 04 0f 25 27 
08 04 0f 
08 04 10 00 00 13 
08 04 10 00 01 04 
08 04 10 00 02 04 
08 04 10 00 0d 03 
08 04 10 00 0e 03 
08 04 10 00 18 04 
08 04 10 00 19 0d 
08 04 10 00 1e 04 
08 04 10 00 1f 0d 
08 04 10 00 27 04 
08 04 10 00 
08 04 10 01 00 04 
08 04 10 01 01 05 
08 04 10 01 02 04 
08 04 10 01 0b 04 
08 04 10 01 0d 04 
08 04 10 01 18 04 
08 04 10 01 19 0d 
08 04 10 01 1e 04 
08 04 10 01 1f 04 
08 04 10 01 27 04 
08 04 10 01 
08 04 10 02 00 00 
08 04 10 02 01 00 
08 04 10 02 02 00 
08 04 10 02 0b 
08 04 10 02 0c 00 
08 04 10 02 0d 0c 
08 04 10 02 0e 00 
08 04 10 02 0f 00 
08 04 10 02 12 00 
08 04 10 02 18 00 
08 04 10 02 1e 00 
08 04 10 02 1f 05 
